date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:09	2543/2543	---M-Z	200	added ('OK')	application/javascript	etag:%229ef-5bda744710940-gzip%22	https://crsorgi.gov.in/web/js/json_parse.js	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/js/json_parse.js	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:10	5007/5007	---M-Z	200	added ('OK')	application/javascript	etag:%22138f-5bda744710940-gzip%22	https://crsorgi.gov.in/web/js/jquery.ui.core.js	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/js/jquery.ui.core.js	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:10	52981/52981	---M--	200	added ('OK')	image/jpeg	etag:%22cef5-5bda7445284c0%22	https://crsorgi.gov.in/web/images/logo-top.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/logo-top.jpg	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:10	4497/4497	---M--	200	added ('OK')	image/gif	etag:%221191-5bda744434280%22	https://crsorgi.gov.in/web/images/emb-forms.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/emb-forms.gif	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:10	10656/10656	---M--	200	added ('OK')	image/png	etag:%2229a0-5bda744434280%22	https://crsorgi.gov.in/web/images/efa1c4408f745dcb5c8932db2e6bbbd55a10f292.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/efa1c4408f745dcb5c8932db2e6bbbd55a10f292.png	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:11	3779/3779	---M--	200	added ('OK')	image/gif	etag:%22ec3-5ec77a086b780%22	https://crsorgi.gov.in/web/images/certificate-logo.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/certificate-logo.gif	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:11	524/524	---M--	200	added ('OK')	image/png	etag:%2220c-5f86981c44cba%22	https://crsorgi.gov.in/web/uploads/qrCode_Death/10/03-04-2023/005_file_22925f9bfb182b882d9c4c3c1ed6175c.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/uploads/qrCode_Death/10/03-04-2023/005_file_22925f9bfb182b882d9c4c3c1ed6175c.png	(from https://crsorgi.gov.in/web/index.php/auth/deathCertificate/view/cert/D/WHJlYXpwUmlLRDc1dzVmTHZCR2NUUT09%3D)
13:00:11	1230/1230	---M--	200	added ('OK')	image/jpeg	etag:%224ce-5bda744434280%22	https://crsorgi.gov.in/web/images/header-top-strip.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/header-top-strip.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:12	28079/28079	---M--	200	added ('OK')	image/jpeg	etag:%226daf-5bda744434280%22	https://crsorgi.gov.in/web/images/herader-right-bg.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/herader-right-bg.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:12	1180/1180	---M--	200	added ('OK')	image/jpeg	etag:%2249c-5bda7445284c0%22	https://crsorgi.gov.in/web/images/top-menu-bg.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/top-menu-bg.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:12	15942/15942	---M--	200	added ('OK')	image/jpeg	etag:%223e46-5bda7445284c0%22	https://crsorgi.gov.in/web/images/top-title-strip.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/top-title-strip.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:12	1306/1306	---M--	200	added ('OK')	image/gif	etag:%2251a-5bda744434280%22	https://crsorgi.gov.in/web/images/doted-bull.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/doted-bull.gif	(from https://crsorgi.gov.in/web/css/style.css)
13:00:12	2085/2085	---M--	200	added ('OK')	image/gif	etag:%22825-5bda7445284c0%22	https://crsorgi.gov.in/web/images/none-bull.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/none-bull.gif	(from https://crsorgi.gov.in/web/css/style.css)
13:00:13	1168/1168	---M--	200	added ('OK')	image/jpeg	etag:%22490-5bda7445284c0%22	https://crsorgi.gov.in/web/images/welcome-strip-bg.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/welcome-strip-bg.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:13	1225/1225	---M--	200	added ('OK')	image/jpeg	etag:%224c9-5bda744434280%22	https://crsorgi.gov.in/web/images/form-title-strip.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/form-title-strip.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:13	26275/26275	---M--	200	added ('OK')	image/gif	etag:%2266a3-5bda7445284c0%22	https://crsorgi.gov.in/web/images/water-mark.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/water-mark.gif	(from https://crsorgi.gov.in/web/css/style.css)
13:00:13	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-5bda744434280%22	https://crsorgi.gov.in/web/images/busy.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/busy.gif	(from https://crsorgi.gov.in/web/css/style.css)
13:00:14	7963/7963	---M--	200	added ('OK')	image/jpeg	etag:%221f1b-5bda744434280%22	https://crsorgi.gov.in/web/images/cla-edit.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/cla-edit.jpg	(from https://crsorgi.gov.in/web/css/style.css)
13:00:14	1434/1434	---M--	200	added ('OK')	image/gif	etag:%2259a-5bda744434280%22	https://crsorgi.gov.in/web/images/btn-bg.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/btn-bg.gif	(from https://crsorgi.gov.in/web/css/main.css)
13:00:14	832/832	---M--	200	added ('OK')	image/png	etag:%22340-5bda7445284c0%22	https://crsorgi.gov.in/web/images/refresh1.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/refresh1.png	(from https://crsorgi.gov.in/web/css/main.css)
13:00:14	62/62	---M--	200	added ('OK')	image/gif	etag:%223e-5bda7445284c0%22	https://crsorgi.gov.in/web/images/tooltip-arrow.gif	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/tooltip-arrow.gif	(from https://crsorgi.gov.in/web/css/main.css)
13:00:15	16081/16081	---M--	200	added ('OK')	image/jpeg	etag:%223ed1-5bda7445284c0%22	https://crsorgi.gov.in/web/images/submit-btn.jpg	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/submit-btn.jpg	(from https://crsorgi.gov.in/web/css/main.css)
13:00:15	156/156	---M-Z	200	added ('OK')	text/css	etag:%229c-5bda744340040-gzip%22	https://crsorgi.gov.in/web/css/jquery.ui.base.css	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/css/jquery.ui.base.css	(from https://crsorgi.gov.in/web/css/jquery.ui.all.css)
13:00:15	14639/14639	---M-Z	200	added ('OK')	text/css	etag:%22392f-5bda744340040-gzip%22	https://crsorgi.gov.in/web/css/jquery.ui.theme.css	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/css/jquery.ui.theme.css	(from https://crsorgi.gov.in/web/css/jquery.ui.all.css)
13:00:16	1745/1745	---M-Z	200	added ('OK')	text/css	etag:%226d1-5bda744340040-gzip%22	https://crsorgi.gov.in/web/css/jquery.ui.button.css	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/css/jquery.ui.button.css	(from https://crsorgi.gov.in/web/css/jquery.ui.base.css)
13:00:16	3298/3298	---M-Z	200	added ('OK')	text/css	etag:%22ce2-5bda744340040-gzip%22	https://crsorgi.gov.in/web/css/jquery.ui.datepicker.css	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/css/jquery.ui.datepicker.css	(from https://crsorgi.gov.in/web/css/jquery.ui.base.css)
13:00:16	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-icons_222222_256x240.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:00:16	123/123	---M--	200	added ('OK')	image/png	etag:%227b-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-icons_888888_256x240.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:00:17	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-icons_454545_256x240.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:00:17	123/123	---M--	200	added ('OK')	image/png	etag:%227b-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-icons_2e83ff_256x240.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:00:17	123/123	---M--	200	added ('OK')	image/png	etag:%227b-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-icons_cd0a0a_256x240.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:00:17	123/123	---M--	200	added ('OK')	image/png	etag:%227b-5bda7445284c0%22	https://crsorgi.gov.in/web/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/BNPP/crsorgi.gov.in/web/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://crsorgi.gov.in/web/css/jquery.ui.theme.css)
